# SYNTHETIC data — 29.05 ultrasound point-scatterer phantom
# EDUCATIONAL/SYNTHETIC ONLY — no patient data, no diagnostic or therapeutic claim.
# generated by scripts/make_synthetic.py, seed=42
# regenerate: python make_synthetic.py --seed 42
# counts: 9 wire, 1400 inclusion, 18000 speckle (total 19409)
# columns: kind,x_m,z_m,amp_rel (kind: wire | inclusion | speckle; x_m/z_m in meters,
#          array/image frame per kernels.cuh; amp_rel: unitless relative reflectivity)
kind,x_m,z_m,amp_rel
speckle,0.00367451,0.02899839,1.0000
speckle,0.00065358,0.01951799,1.0000
speckle,0.00084030,0.01713689,1.0000
speckle,0.00640441,0.02845781,1.0000
speckle,0.00828525,0.02358779,1.0000
speckle,0.00752205,0.02384670,1.0000
speckle,-0.00359517,0.01253659,1.0000
speckle,-0.00767612,0.02523729,1.0000
speckle,-0.00321827,0.01395450,1.0000
speckle,0.00853168,0.02333900,1.0000
speckle,0.00536999,0.02265652,1.0000
speckle,-0.00854120,0.01264840,1.0000
speckle,-0.00809804,0.02663800,1.0000
speckle,0.00516240,0.01973403,1.0000
speckle,-0.00229104,0.02956783,1.0000
speckle,0.00118516,0.01914824,1.0000
speckle,0.00792722,0.01961080,1.0000
speckle,0.00396617,0.01032310,1.0000
speckle,-0.00148774,0.02118849,1.0000
speckle,-0.00196191,0.01629822,1.0000
speckle,0.00310917,0.01874401,1.0000
speckle,-0.00186282,0.02140448,1.0000
speckle,0.00175001,0.02821313,1.0000
speckle,0.00723449,0.01202712,1.0000
speckle,0.00594486,0.01778174,1.0000
speckle,-0.00286590,0.02369815,1.0000
speckle,-0.00876504,0.02694328,1.0000
speckle,-0.00877911,0.01819010,1.0000
speckle,-0.00276354,0.02386121,1.0000
speckle,-0.00055912,0.01103012,1.0000
speckle,0.00449536,0.02921600,1.0000
speckle,0.00122287,0.02225930,1.0000
speckle,0.00870226,0.01886276,1.0000
speckle,-0.00733369,0.02261880,1.0000
speckle,0.00282139,0.01296465,1.0000
speckle,0.00368377,0.01462116,1.0000
speckle,-0.00552929,0.02377760,1.0000
speckle,0.00175901,0.02424891,1.0000
speckle,-0.00162572,0.01430358,1.0000
speckle,-0.00376546,0.02945649,1.0000
speckle,0.00664252,0.02221318,1.0000
speckle,0.00782390,0.02234284,1.0000
speckle,0.00112031,0.02135639,1.0000
speckle,-0.00309450,0.01793334,1.0000
speckle,0.00794494,0.01833058,1.0000
speckle,-0.00122906,0.01609162,1.0000
speckle,-0.00318834,0.01537747,1.0000
speckle,0.00754118,0.02821291,1.0000
speckle,0.00461219,0.01626340,1.0000
speckle,-0.00456092,0.01171608,1.0000
speckle,0.00745773,0.02217254,1.0000
speckle,-0.00196419,0.02830326,1.0000
speckle,0.00167486,0.02490784,1.0000
speckle,-0.00484179,0.02399033,1.0000
speckle,0.00672523,0.01565029,1.0000
speckle,-0.00092326,0.01469245,1.0000
speckle,0.00716125,0.02731522,1.0000
speckle,-0.00444067,0.02050100,1.0000
speckle,0.00330921,0.02305322,1.0000
speckle,0.00115352,0.01313442,1.0000
speckle,-0.00850241,0.01666685,1.0000
speckle,-0.00150159,0.02204551,1.0000
speckle,-0.00043187,0.02844248,1.0000
speckle,0.00918055,0.02327875,1.0000
speckle,0.00062376,0.02524842,1.0000
speckle,0.00042084,0.02694779,1.0000
speckle,-0.00745211,0.01045474,1.0000
speckle,0.00741126,0.02137753,1.0000
speckle,-0.00697313,0.02371068,1.0000
speckle,-0.00723530,0.01958750,1.0000
speckle,-0.00858499,0.01664038,1.0000
speckle,0.00750567,0.02036030,1.0000
speckle,-0.00577693,0.02252777,1.0000
speckle,0.00534614,0.01748855,1.0000
speckle,-0.00051479,0.02166074,1.0000
speckle,0.00675190,0.01273782,1.0000
speckle,-0.00480464,0.01113247,1.0000
speckle,-0.00417101,0.01869704,1.0000
speckle,-0.00367753,0.02832067,1.0000
speckle,-0.00661042,0.02215221,1.0000
speckle,0.00125158,0.02626543,1.0000
speckle,-0.00674102,0.02460356,1.0000
speckle,-0.00271150,0.01294539,1.0000
speckle,-0.00724178,0.02453647,1.0000
speckle,-0.00072435,0.02695435,1.0000
speckle,0.00684920,0.02055804,1.0000
speckle,0.00178423,0.01399210,1.0000
speckle,0.00154819,0.02248329,1.0000
speckle,0.00638416,0.02899854,1.0000
speckle,0.00104109,0.01864674,1.0000
speckle,0.00575589,0.02820034,1.0000
speckle,0.00205830,0.02862101,1.0000
speckle,-0.00449148,0.01729363,1.0000
speckle,-0.00324759,0.01782499,1.0000
speckle,0.00079035,0.01749714,1.0000
speckle,0.00723834,0.01605449,1.0000
speckle,-0.00594894,0.02637898,1.0000
speckle,-0.00643766,0.02331252,1.0000
speckle,-0.00684824,0.02694472,1.0000
speckle,-0.00573583,0.01917587,1.0000
speckle,-0.00595750,0.01818760,1.0000
speckle,0.00293324,0.01066310,1.0000
speckle,-0.00503857,0.01904479,1.0000
speckle,0.00149358,0.02008603,1.0000
speckle,0.00363115,0.02583933,1.0000
speckle,-0.00195059,0.02623816,1.0000
speckle,0.00622647,0.01093379,1.0000
speckle,0.00547963,0.02947839,1.0000
speckle,0.00284115,0.02408866,1.0000
speckle,0.00746710,0.02134017,1.0000
speckle,-0.00412510,0.02491331,1.0000
speckle,0.00863415,0.01326802,1.0000
speckle,0.00572869,0.01203961,1.0000
speckle,0.00305809,0.01975353,1.0000
speckle,0.00731825,0.01154958,1.0000
speckle,-0.00444628,0.02957481,1.0000
speckle,-0.00372056,0.02662456,1.0000
speckle,0.00552606,0.02649347,1.0000
speckle,0.00840828,0.01346937,1.0000
speckle,0.00592325,0.02212434,1.0000
speckle,-0.00412978,0.01788236,1.0000
speckle,-0.00599393,0.02488117,1.0000
speckle,0.00432086,0.02492550,1.0000
speckle,0.00486499,0.01416002,1.0000
speckle,-0.00689064,0.02958392,1.0000
speckle,0.00232384,0.01483520,1.0000
speckle,-0.00185607,0.02953523,1.0000
speckle,-0.00534811,0.02732961,1.0000
speckle,-0.00463159,0.01938785,1.0000
speckle,-0.00812685,0.02372981,1.0000
speckle,0.00320216,0.01859886,1.0000
speckle,-0.00082167,0.02839660,1.0000
speckle,-0.00919872,0.02690451,1.0000
speckle,-0.00673050,0.01958073,1.0000
speckle,0.00206727,0.02486753,1.0000
speckle,-0.00347445,0.02773371,1.0000
speckle,-0.00244033,0.01138737,1.0000
speckle,0.00830137,0.01365701,1.0000
speckle,-0.00506039,0.02158539,1.0000
speckle,0.00506815,0.02613166,1.0000
speckle,-0.00619221,0.01086344,1.0000
speckle,-0.00430796,0.02810726,1.0000
speckle,0.00549719,0.01120533,1.0000
speckle,0.00075545,0.01919398,1.0000
speckle,0.00839510,0.02581137,1.0000
speckle,0.00581859,0.02576497,1.0000
speckle,0.00784470,0.01061788,1.0000
speckle,-0.00086068,0.01346306,1.0000
speckle,-0.00632796,0.02576313,1.0000
speckle,-0.00389773,0.02739295,1.0000
speckle,-0.00830039,0.02609789,1.0000
speckle,0.00417759,0.02807606,1.0000
speckle,-0.00453186,0.02743210,1.0000
speckle,-0.00070368,0.02535805,1.0000
speckle,-0.00749010,0.02809648,1.0000
speckle,0.00267323,0.02370509,1.0000
speckle,-0.00336304,0.01535273,1.0000
speckle,-0.00740963,0.02556120,1.0000
speckle,0.00189354,0.02702795,1.0000
speckle,0.00800239,0.01127090,1.0000
speckle,-0.00263650,0.02080751,1.0000
speckle,0.00069227,0.02815766,1.0000
speckle,-0.00650318,0.02344618,1.0000
speckle,0.00242374,0.01688588,1.0000
speckle,0.00699755,0.01154333,1.0000
speckle,-0.00647563,0.02191667,1.0000
speckle,0.00569009,0.02164771,1.0000
speckle,0.00353614,0.01777438,1.0000
speckle,0.00485509,0.01576590,1.0000
speckle,-0.00461122,0.02013838,1.0000
speckle,0.00450255,0.02867479,1.0000
speckle,-0.00027321,0.02246770,1.0000
speckle,-0.00091425,0.02522677,1.0000
speckle,-0.00695617,0.01196748,1.0000
speckle,-0.00851365,0.02059977,1.0000
speckle,0.00876099,0.01111409,1.0000
speckle,0.00370151,0.02936089,1.0000
speckle,0.00099262,0.02596244,1.0000
speckle,0.00456365,0.01126993,1.0000
speckle,0.00782702,0.02923436,1.0000
speckle,-0.00801004,0.02688812,1.0000
speckle,0.00682353,0.01970379,1.0000
speckle,0.00363942,0.02577999,1.0000
speckle,0.00813161,0.02190633,1.0000
speckle,-0.00277259,0.02170248,1.0000
speckle,0.00224522,0.01518529,1.0000
speckle,-0.00272676,0.02190465,1.0000
speckle,0.00442211,0.02770956,1.0000
speckle,-0.00734343,0.01227926,1.0000
speckle,-0.00610055,0.02786313,1.0000
speckle,0.00837251,0.02481970,1.0000
speckle,-0.00470426,0.02111659,1.0000
speckle,-0.00598239,0.01071640,1.0000
speckle,0.00671451,0.01320328,1.0000
speckle,0.00336759,0.02359092,1.0000
speckle,-0.00449935,0.02735396,1.0000
speckle,-0.00220900,0.02888741,1.0000
speckle,0.00768491,0.02465674,1.0000
speckle,-0.00937165,0.02076782,1.0000
speckle,-0.00572456,0.02923754,1.0000
speckle,-0.00386476,0.01889068,1.0000
speckle,0.00761106,0.01065932,1.0000
speckle,0.00004142,0.02036016,1.0000
speckle,0.00016120,0.02155415,1.0000
speckle,-0.00318484,0.01555667,1.0000
speckle,-0.00900878,0.01352448,1.0000
speckle,0.00677141,0.02220868,1.0000
speckle,-0.00230256,0.02014524,1.0000
speckle,-0.00283202,0.02217430,1.0000
speckle,0.00704917,0.01397565,1.0000
speckle,0.00341917,0.01993860,1.0000
speckle,0.00232958,0.02783321,1.0000
speckle,-0.00193149,0.02261242,1.0000
speckle,-0.00546698,0.02868400,1.0000
speckle,0.00183737,0.01644073,1.0000
speckle,0.00792010,0.01949881,1.0000
speckle,0.00554206,0.01340435,1.0000
speckle,-0.00265658,0.01328005,1.0000
speckle,-0.00153482,0.02748495,1.0000
speckle,-0.00283335,0.01192407,1.0000
speckle,0.00581900,0.01289613,1.0000
speckle,0.00289745,0.02141047,1.0000
speckle,0.00803599,0.01322764,1.0000
speckle,-0.00402625,0.01168392,1.0000
speckle,0.00797234,0.02882797,1.0000
speckle,0.00504977,0.01453631,1.0000
speckle,0.00484008,0.02390195,1.0000
speckle,-0.00183820,0.01875630,1.0000
speckle,-0.00069048,0.02427191,1.0000
speckle,-0.00650162,0.01822695,1.0000
speckle,0.00614136,0.02432077,1.0000
speckle,0.00308471,0.02880673,1.0000
speckle,-0.00859639,0.01761347,1.0000
speckle,-0.00309778,0.01532865,1.0000
speckle,0.00027019,0.02283836,1.0000
speckle,0.00096303,0.01218366,1.0000
speckle,-0.00555046,0.01237520,1.0000
speckle,0.00290838,0.02504949,1.0000
speckle,-0.00863959,0.01558866,1.0000
speckle,0.00064733,0.02680923,1.0000
speckle,0.00384220,0.01334646,1.0000
speckle,0.00599573,0.01192393,1.0000
speckle,0.00658947,0.01213061,1.0000
speckle,0.00618211,0.02547295,1.0000
speckle,-0.00240427,0.01604381,1.0000
speckle,0.00305963,0.02743865,1.0000
speckle,0.00397110,0.02074353,1.0000
speckle,0.00695093,0.02084273,1.0000
speckle,0.00067277,0.02953382,1.0000
speckle,-0.00379846,0.01046366,1.0000
speckle,0.00495523,0.01242886,1.0000
speckle,-0.00325773,0.02109168,1.0000
speckle,-0.00830043,0.01630050,1.0000
speckle,-0.00365482,0.01289117,1.0000
speckle,0.00633222,0.01031862,1.0000
speckle,0.00553871,0.01374663,1.0000
speckle,0.00804769,0.02806199,1.0000
speckle,-0.00004083,0.02268265,1.0000
speckle,-0.00036770,0.02643902,1.0000
speckle,0.00039068,0.02535320,1.0000
speckle,0.00864354,0.02267343,1.0000
speckle,-0.00410274,0.02718220,1.0000
speckle,0.00467997,0.02533637,1.0000
speckle,-0.00716746,0.01874568,1.0000
speckle,-0.00601050,0.02214399,1.0000
speckle,0.00403935,0.01876070,1.0000
speckle,-0.00667719,0.01175701,1.0000
speckle,0.00210060,0.02061881,1.0000
speckle,0.00556175,0.01248770,1.0000
speckle,0.00437549,0.02849062,1.0000
speckle,0.00784029,0.02132603,1.0000
speckle,0.00680320,0.02709732,1.0000
speckle,-0.00770711,0.02703640,1.0000
speckle,-0.00100555,0.02631242,1.0000
speckle,-0.00176248,0.02212256,1.0000
speckle,0.00896317,0.01568709,1.0000
speckle,0.00358431,0.01217278,1.0000
speckle,-0.00637539,0.02384719,1.0000
speckle,-0.00731520,0.02096132,1.0000
speckle,-0.00832815,0.02727856,1.0000
speckle,-0.00146173,0.01070617,1.0000
speckle,0.00353795,0.01356098,1.0000
speckle,-0.00935994,0.01040442,1.0000
speckle,0.00820143,0.02481112,1.0000
speckle,0.00073774,0.01405180,1.0000
speckle,-0.00195464,0.02723558,1.0000
speckle,-0.00932764,0.02255708,1.0000
speckle,-0.00325922,0.01378153,1.0000
speckle,-0.00480769,0.02057153,1.0000
speckle,-0.00498307,0.02406982,1.0000
speckle,0.00818397,0.02103112,1.0000
speckle,-0.00635743,0.01840784,1.0000
speckle,0.00583395,0.01361577,1.0000
speckle,0.00523304,0.02518574,1.0000
speckle,-0.00822598,0.01905138,1.0000
speckle,0.00063886,0.01868459,1.0000
speckle,0.00606554,0.02497196,1.0000
speckle,0.00815097,0.02694121,1.0000
speckle,-0.00606656,0.02108271,1.0000
speckle,0.00732327,0.02741107,1.0000
speckle,0.00003011,0.02762336,1.0000
speckle,0.00325569,0.02742562,1.0000
speckle,-0.00556768,0.02610241,1.0000
speckle,-0.00173883,0.02479149,1.0000
speckle,0.00010637,0.02261899,1.0000
speckle,0.00720553,0.02899142,1.0000
speckle,0.00776536,0.02485083,1.0000
speckle,0.00503772,0.01373444,1.0000
speckle,-0.00084834,0.01510794,1.0000
speckle,0.00098042,0.02902357,1.0000
speckle,-0.00735719,0.02917906,1.0000
speckle,-0.00583041,0.02317819,1.0000
speckle,0.00547272,0.01420183,1.0000
speckle,-0.00515855,0.02211021,1.0000
speckle,-0.00753599,0.02078695,1.0000
speckle,0.00015231,0.02913384,1.0000
speckle,-0.00283264,0.01392460,1.0000
speckle,0.00445885,0.02442946,1.0000
speckle,-0.00820995,0.01955129,1.0000
speckle,0.00391504,0.02512652,1.0000
speckle,0.00829032,0.01068383,1.0000
speckle,0.00851015,0.01965620,1.0000
speckle,-0.00214992,0.02292247,1.0000
speckle,-0.00145715,0.02250550,1.0000
speckle,-0.00243960,0.02159082,1.0000
speckle,-0.00928205,0.02773777,1.0000
speckle,0.00071865,0.01224875,1.0000
speckle,0.00289876,0.01546818,1.0000
speckle,0.00508210,0.02235070,1.0000
speckle,-0.00061873,0.01892514,1.0000
speckle,-0.00169667,0.01923650,1.0000
speckle,0.00005956,0.01244698,1.0000
speckle,0.00883482,0.01842859,1.0000
speckle,0.00664070,0.02277908,1.0000
speckle,0.00077113,0.01609883,1.0000
speckle,0.00302193,0.01375698,1.0000
speckle,0.00330047,0.02951911,1.0000
speckle,0.00605188,0.01322310,1.0000
speckle,-0.00205316,0.01745161,1.0000
speckle,0.00852281,0.01804552,1.0000
speckle,-0.00217192,0.01361381,1.0000
speckle,0.00695370,0.02145008,1.0000
speckle,-0.00556217,0.02226481,1.0000
speckle,0.00175172,0.02758752,1.0000
speckle,0.00192407,0.02332055,1.0000
speckle,0.00241156,0.01047523,1.0000
speckle,-0.00104645,0.01607851,1.0000
speckle,-0.00683373,0.02701607,1.0000
speckle,-0.00897747,0.01550147,1.0000
speckle,-0.00046663,0.02513774,1.0000
speckle,-0.00165429,0.02175115,1.0000
speckle,0.00934390,0.01152083,1.0000
speckle,-0.00116799,0.02230348,1.0000
speckle,-0.00029269,0.02121126,1.0000
speckle,0.00100102,0.02184861,1.0000
speckle,-0.00362852,0.02348648,1.0000
speckle,-0.00460769,0.01712770,1.0000
speckle,0.00221477,0.02137698,1.0000
speckle,-0.00177419,0.01176020,1.0000
speckle,0.00017031,0.02587292,1.0000
speckle,0.00567727,0.02673141,1.0000
speckle,-0.00728416,0.01926364,1.0000
speckle,-0.00396727,0.01919171,1.0000
speckle,0.00834201,0.01696124,1.0000
speckle,-0.00190504,0.02158158,1.0000
speckle,0.00579843,0.01237227,1.0000
speckle,-0.00224057,0.02536227,1.0000
speckle,0.00063364,0.01544529,1.0000
speckle,-0.00345850,0.02567130,1.0000
speckle,-0.00626669,0.02271619,1.0000
speckle,0.00575663,0.02729126,1.0000
speckle,-0.00325866,0.01361549,1.0000
speckle,0.00631105,0.02943975,1.0000
speckle,-0.00077680,0.01799613,1.0000
speckle,-0.00395029,0.02197549,1.0000
speckle,-0.00824932,0.02659343,1.0000
speckle,-0.00603214,0.02067204,1.0000
speckle,-0.00464994,0.02038962,1.0000
speckle,0.00507924,0.01031057,1.0000
speckle,0.00709248,0.02141881,1.0000
speckle,-0.00582887,0.02321507,1.0000
speckle,-0.00862640,0.01965987,1.0000
speckle,0.00313504,0.02079263,1.0000
speckle,-0.00494513,0.02184309,1.0000
speckle,-0.00049394,0.02646811,1.0000
speckle,0.00457804,0.01235613,1.0000
speckle,-0.00286450,0.02939441,1.0000
speckle,0.00865047,0.02559307,1.0000
speckle,0.00780573,0.01121652,1.0000
speckle,-0.00539834,0.02348535,1.0000
speckle,0.00413983,0.02503958,1.0000
speckle,-0.00181802,0.02178817,1.0000
speckle,0.00694545,0.02187094,1.0000
speckle,0.00272693,0.01063538,1.0000
speckle,0.00880293,0.01723427,1.0000
speckle,-0.00389566,0.02112439,1.0000
speckle,0.00502438,0.01401669,1.0000
speckle,-0.00116043,0.02080243,1.0000
speckle,0.00647981,0.02951623,1.0000
speckle,-0.00127853,0.02134796,1.0000
speckle,0.00004989,0.01960914,1.0000
speckle,0.00415505,0.01067841,1.0000
speckle,-0.00717568,0.01945882,1.0000
speckle,-0.00160843,0.02276914,1.0000
speckle,-0.00874351,0.01249217,1.0000
speckle,0.00470226,0.01859790,1.0000
speckle,0.00730485,0.01268378,1.0000
speckle,-0.00505859,0.02812732,1.0000
speckle,-0.00370330,0.02909722,1.0000
speckle,-0.00692730,0.02184894,1.0000
speckle,-0.00858660,0.01968859,1.0000
speckle,0.00310698,0.02882103,1.0000
speckle,0.00110217,0.02832504,1.0000
speckle,0.00598780,0.01755997,1.0000
speckle,-0.00374339,0.01104922,1.0000
speckle,-0.00673485,0.02539550,1.0000
speckle,-0.00720361,0.02795713,1.0000
speckle,0.00209210,0.01876205,1.0000
speckle,-0.00041949,0.01641927,1.0000
speckle,-0.00140116,0.01375825,1.0000
speckle,0.00825209,0.01380752,1.0000
speckle,0.00204898,0.01673663,1.0000
speckle,-0.00534945,0.02262292,1.0000
speckle,0.00300624,0.01882779,1.0000
speckle,-0.00884729,0.01997874,1.0000
speckle,-0.00036847,0.01784267,1.0000
speckle,0.00077426,0.02358385,1.0000
speckle,-0.00327721,0.02188738,1.0000
speckle,0.00189471,0.01662940,1.0000
speckle,-0.00758789,0.02628734,1.0000
speckle,-0.00928520,0.02641047,1.0000
speckle,0.00882564,0.01587692,1.0000
speckle,0.00429870,0.01453233,1.0000
speckle,-0.00627499,0.02638065,1.0000
speckle,0.00751005,0.01139332,1.0000
speckle,0.00453122,0.01795110,1.0000
speckle,0.00297815,0.02866219,1.0000
speckle,0.00809374,0.01161900,1.0000
speckle,0.00408207,0.01946265,1.0000
speckle,0.00795495,0.02271779,1.0000
speckle,0.00250618,0.01928830,1.0000
speckle,-0.00644740,0.02528458,1.0000
speckle,0.00067815,0.02088421,1.0000
speckle,-0.00336548,0.02339707,1.0000
speckle,0.00101790,0.01361680,1.0000
speckle,0.00158777,0.01622231,1.0000
speckle,0.00340784,0.01701774,1.0000
speckle,0.00400069,0.01636498,1.0000
speckle,-0.00176569,0.02926347,1.0000
speckle,-0.00323940,0.01744392,1.0000
speckle,-0.00782017,0.01159127,1.0000
speckle,-0.00308342,0.01131317,1.0000
speckle,0.00661157,0.01121497,1.0000
speckle,-0.00359994,0.01209928,1.0000
speckle,-0.00097315,0.01626077,1.0000
speckle,-0.00053362,0.02513490,1.0000
speckle,0.00260622,0.01721847,1.0000
speckle,-0.00674645,0.01880419,1.0000
speckle,0.00054378,0.02472099,1.0000
speckle,0.00436628,0.01247542,1.0000
speckle,0.00544205,0.01924814,1.0000
speckle,-0.00269955,0.01612544,1.0000
speckle,0.00574862,0.02137888,1.0000
speckle,0.00754448,0.01424159,1.0000
speckle,-0.00313264,0.01977361,1.0000
speckle,0.00064513,0.01461156,1.0000
speckle,-0.00783686,0.02557780,1.0000
speckle,0.00354156,0.01494913,1.0000
speckle,0.00271302,0.02811782,1.0000
speckle,0.00903158,0.01858621,1.0000
speckle,-0.00869623,0.01950402,1.0000
speckle,0.00065702,0.01369660,1.0000
speckle,0.00777584,0.01162536,1.0000
speckle,0.00553479,0.01961043,1.0000
speckle,-0.00046590,0.01048707,1.0000
speckle,0.00615155,0.01873502,1.0000
speckle,-0.00345977,0.01151434,1.0000
speckle,-0.00598706,0.01893630,1.0000
speckle,-0.00365228,0.01663827,1.0000
speckle,0.00302480,0.02827569,1.0000
speckle,0.00430404,0.01966304,1.0000
speckle,0.00574861,0.02023004,1.0000
speckle,-0.00749129,0.02125179,1.0000
speckle,-0.00738126,0.01854220,1.0000
speckle,-0.00040672,0.01597522,1.0000
speckle,0.00694390,0.01993334,1.0000
speckle,0.00442215,0.01888825,1.0000
speckle,-0.00227668,0.01345415,1.0000
speckle,0.00581056,0.02172370,1.0000
speckle,-0.00817228,0.01632160,1.0000
speckle,-0.00545388,0.01798344,1.0000
speckle,0.00164802,0.02146648,1.0000
speckle,0.00730679,0.02250464,1.0000
speckle,-0.00131578,0.02915037,1.0000
speckle,-0.00298065,0.02212607,1.0000
speckle,0.00141217,0.02563175,1.0000
speckle,0.00356248,0.01247601,1.0000
speckle,0.00060660,0.02104961,1.0000
speckle,-0.00038182,0.02150233,1.0000
speckle,0.00058828,0.01483868,1.0000
speckle,0.00810513,0.02405208,1.0000
speckle,-0.00632195,0.02396287,1.0000
speckle,0.00075769,0.01824622,1.0000
speckle,0.00041486,0.02784928,1.0000
speckle,-0.00419362,0.02849493,1.0000
speckle,0.00519780,0.01607229,1.0000
speckle,0.00472035,0.02777831,1.0000
speckle,0.00319585,0.02434942,1.0000
speckle,0.00155737,0.01879798,1.0000
speckle,0.00114755,0.02731073,1.0000
speckle,0.00608904,0.02756276,1.0000
speckle,-0.00322244,0.02407359,1.0000
speckle,-0.00284765,0.02038605,1.0000
speckle,0.00837442,0.02469281,1.0000
speckle,0.00644064,0.01129604,1.0000
speckle,-0.00670297,0.01885748,1.0000
speckle,0.00157557,0.02448388,1.0000
speckle,0.00205301,0.02770556,1.0000
speckle,0.00649969,0.02656868,1.0000
speckle,0.00601603,0.01610525,1.0000
speckle,0.00076042,0.02270238,1.0000
speckle,0.00765731,0.01906595,1.0000
speckle,-0.00785935,0.01057914,1.0000
speckle,-0.00323048,0.02156363,1.0000
speckle,-0.00377412,0.02903043,1.0000
speckle,0.00799828,0.02603117,1.0000
speckle,0.00545026,0.02571922,1.0000
speckle,-0.00552512,0.01992899,1.0000
speckle,0.00702835,0.02044760,1.0000
speckle,-0.00204509,0.02045338,1.0000
speckle,-0.00783960,0.02438672,1.0000
speckle,0.00259807,0.01437245,1.0000
speckle,0.00005222,0.02488852,1.0000
speckle,0.00655972,0.01251309,1.0000
speckle,0.00913814,0.01983867,1.0000
speckle,0.00072889,0.01563698,1.0000
speckle,0.00782899,0.02148289,1.0000
speckle,0.00728515,0.01073968,1.0000
speckle,0.00554462,0.02303981,1.0000
speckle,0.00688957,0.02666797,1.0000
speckle,0.00136974,0.02671091,1.0000
speckle,0.00626782,0.01893872,1.0000
speckle,0.00144933,0.01748589,1.0000
speckle,-0.00662123,0.02701200,1.0000
speckle,0.00798270,0.02165290,1.0000
speckle,-0.00524499,0.02561278,1.0000
speckle,-0.00771871,0.02638374,1.0000
speckle,-0.00351408,0.02008910,1.0000
speckle,0.00471613,0.02493816,1.0000
speckle,-0.00066403,0.02483064,1.0000
speckle,0.00505348,0.02327736,1.0000
speckle,-0.00573101,0.02336269,1.0000
speckle,-0.00902447,0.02474162,1.0000
speckle,0.00158847,0.01050244,1.0000
speckle,0.00862029,0.02063318,1.0000
speckle,0.00663323,0.02940432,1.0000
speckle,-0.00362137,0.02283858,1.0000
speckle,-0.00347520,0.01265249,1.0000
speckle,0.00420193,0.01111989,1.0000
speckle,-0.00828947,0.02060370,1.0000
speckle,0.00613541,0.02577346,1.0000
speckle,0.00668500,0.02421327,1.0000
