# SYNTHETIC LiDAR returns for project 02.17 -- LIDAR-FRAME meters (x,y,z)
# true_r/g/b: exact flat surface color the ray hit, [0,255] -- EVALUATION-ONLY ground truth
# visible: 1 if unobstructed from the CAMERA's own origin, 0 if occluded -- EVALUATION-ONLY
# surface: human-readable object name -- EVALUATION-ONLY
# regenerate: python make_synthetic.py --seed 42
# 3368 points, 138 ground-truth-occluded (the occlusion cohort), range noise sigma=0.02 m
x,y,z,true_r,true_g,true_b,visible,surface
12.042238,-1.190738,-0.422575,60.0,160.0,70.0,0,background
12.005852,-1.073446,-0.420926,60.0,160.0,70.0,1,background
12.053774,-0.963774,-0.422270,60.0,160.0,70.0,1,background
12.056274,-0.850165,-0.422060,60.0,160.0,70.0,1,background
12.058994,-0.736672,-0.421894,60.0,160.0,70.0,1,background
12.068746,-0.623622,-0.422012,60.0,160.0,70.0,1,background
12.058467,-0.509652,-0.421467,60.0,160.0,70.0,1,background
12.020594,-0.395058,-0.419995,60.0,160.0,70.0,1,background
12.062548,-0.283119,-0.421349,60.0,160.0,70.0,1,background
12.067924,-0.169927,-0.421463,60.0,160.0,70.0,1,background
12.038526,-0.056501,-0.420399,60.0,160.0,70.0,1,background
12.047088,0.056541,-0.420698,60.0,160.0,70.0,1,background
12.056471,0.169766,-0.421063,60.0,160.0,70.0,1,background
12.046791,0.282749,-0.420799,60.0,160.0,70.0,1,background
12.060648,0.396374,-0.421395,60.0,160.0,70.0,1,background
12.067607,0.510038,-0.421786,60.0,160.0,70.0,1,background
12.020878,0.621148,-0.420338,60.0,160.0,70.0,1,background
12.061844,0.736846,-0.421994,60.0,160.0,70.0,1,background
12.059686,0.850405,-0.422179,60.0,160.0,70.0,1,background
12.062008,0.964432,-0.422559,60.0,160.0,70.0,1,background
12.017863,1.074520,-0.421347,60.0,160.0,70.0,1,background
12.032124,1.189738,-0.422220,60.0,160.0,70.0,1,background
12.050321,1.305865,-0.423270,60.0,160.0,70.0,1,background
12.025550,1.417505,-0.422849,60.0,160.0,70.0,1,background
12.098878,1.541426,-0.425917,60.0,160.0,70.0,1,background
12.054723,1.650931,-0.424890,60.0,160.0,70.0,1,background
12.050036,1.765672,-0.425290,60.0,160.0,70.0,1,background
12.038632,1.879592,-0.425491,60.0,160.0,70.0,1,background
12.042581,1.996177,-0.426274,60.0,160.0,70.0,1,background
12.025358,2.109486,-0.426347,60.0,160.0,70.0,1,background
12.084196,2.236924,-0.429159,60.0,160.0,70.0,1,background
12.051793,2.348135,-0.428772,60.0,160.0,70.0,1,background
12.030915,2.461502,-0.428832,60.0,160.0,70.0,1,background
12.057935,2.585182,-0.430641,60.0,160.0,70.0,1,background
11.998566,2.690498,-0.429404,60.0,160.0,70.0,1,background
12.022030,2.814534,-0.431170,60.0,160.0,70.0,1,background
12.058306,2.942684,-0.433443,60.0,160.0,70.0,1,background
12.047042,3.060029,-0.434051,60.0,160.0,70.0,1,background
12.050867,3.181707,-0.435246,60.0,160.0,70.0,1,background
12.086931,3.312899,-0.437652,60.0,160.0,70.0,1,background
12.077011,3.432377,-0.438441,60.0,160.0,70.0,1,background
12.060179,3.550273,-0.439020,60.0,160.0,70.0,1,background
12.048851,3.670181,-0.439842,60.0,160.0,70.0,1,background
12.042583,3.792158,-0.440894,60.0,160.0,70.0,1,background
12.067341,3.924831,-0.443129,60.0,160.0,70.0,1,background
12.011048,4.031577,-0.442432,60.0,160.0,70.0,1,background
12.042231,4.168216,-0.445003,60.0,160.0,70.0,1,background
12.048857,4.297575,-0.446719,60.0,160.0,70.0,1,background
12.091280,4.441075,-0.449817,60.0,160.0,70.0,1,background
12.031777,4.547841,-0.449172,60.0,160.0,70.0,1,background
12.070778,4.692540,-0.452252,60.0,160.0,70.0,1,background
12.017638,4.802215,-0.451930,60.0,160.0,70.0,1,background
12.042996,4.943939,-0.454609,60.0,160.0,70.0,1,background
12.061113,5.084186,-0.457075,60.0,160.0,70.0,1,background
12.062548,5.218670,-0.458965,60.0,160.0,70.0,1,background
12.065374,5.354896,-0.460965,60.0,160.0,70.0,1,background
12.042661,5.480693,-0.462042,60.0,160.0,70.0,1,background
12.048027,5.620239,-0.464252,60.0,160.0,70.0,1,background
12.054793,5.761782,-0.466576,60.0,160.0,70.0,1,background
12.043964,5.896116,-0.468279,60.0,160.0,70.0,1,background
12.047408,-5.897802,-0.234135,60.0,160.0,70.0,1,background
12.055353,-5.762050,-0.233228,60.0,160.0,70.0,1,background
12.077301,-5.633895,-0.232619,60.0,160.0,70.0,1,background
12.062159,-5.489566,-0.231325,60.0,160.0,70.0,1,background
12.061142,-5.353018,-0.230331,60.0,160.0,70.0,1,background
12.061196,-5.218085,-0.229387,60.0,160.0,70.0,0,background
12.025796,-5.069298,-0.227799,60.0,160.0,70.0,0,background
12.080128,-4.959183,-0.227936,60.0,160.0,70.0,0,background
12.019912,-4.803123,-0.225939,60.0,160.0,70.0,0,background
12.013494,-4.670271,-0.224985,60.0,160.0,70.0,0,background
12.049893,-4.554689,-0.224856,60.0,160.0,70.0,0,background
12.031537,-4.419132,-0.223729,60.0,160.0,70.0,0,background
12.046782,-4.296835,-0.223253,60.0,160.0,70.0,0,background
12.057048,-4.173345,-0.222707,60.0,160.0,70.0,0,background
12.088528,-4.057584,-0.222575,60.0,160.0,70.0,0,background
12.039495,-3.915774,-0.220986,60.0,160.0,70.0,0,background
12.024712,-3.786530,-0.220053,60.0,160.0,70.0,0,background
12.047685,-3.669826,-0.219833,60.0,160.0,70.0,0,background
12.056635,-3.549229,-0.219379,60.0,160.0,70.0,0,background
12.058346,-3.427072,-0.218815,60.0,160.0,70.0,0,background
12.082283,-3.311625,-0.218675,60.0,160.0,70.0,0,background
12.044193,-3.179945,-0.217436,60.0,160.0,70.0,0,background
12.066409,-3.064949,-0.217308,60.0,160.0,70.0,0,background
12.034086,-2.936773,-0.216220,60.0,160.0,70.0,0,background
12.063751,-2.824301,-0.216267,60.0,160.0,70.0,0,background
12.037068,-2.699131,-0.215325,60.0,160.0,70.0,0,background
12.074188,-2.588667,-0.215545,60.0,160.0,70.0,0,background
12.014569,-2.458158,-0.214059,60.0,160.0,70.0,0,background
12.074135,-2.352488,-0.214718,60.0,160.0,70.0,0,background
12.005583,-2.222371,-0.213118,60.0,160.0,70.0,0,background
12.066495,-2.116702,-0.213838,60.0,160.0,70.0,0,background
12.060849,-1.999205,-0.213396,60.0,160.0,70.0,0,background
12.051105,-1.881539,-0.212901,60.0,160.0,70.0,0,background
12.073050,-1.769044,-0.212986,60.0,160.0,70.0,0,background
12.070136,-1.653042,-0.212652,60.0,160.0,70.0,0,background
12.012184,-1.530381,-0.211368,60.0,160.0,70.0,0,background
12.075632,-1.423409,-0.212240,60.0,160.0,70.0,0,background
12.033163,-1.304006,-0.211269,60.0,160.0,70.0,0,background
12.000911,-1.186652,-0.210498,60.0,160.0,70.0,0,background
12.054819,-1.077824,-0.211257,60.0,160.0,70.0,1,background
12.072268,-0.965253,-0.211395,60.0,160.0,70.0,1,background
12.024978,-0.847958,-0.210418,60.0,160.0,70.0,1,background
12.018485,-0.734197,-0.210175,60.0,160.0,70.0,1,background
12.055403,-0.622932,-0.210709,60.0,160.0,70.0,1,background
12.061774,-0.509791,-0.210727,60.0,160.0,70.0,1,background
12.018603,-0.394992,-0.209899,60.0,160.0,70.0,1,background
12.049140,-0.282804,-0.210376,60.0,160.0,70.0,1,background
12.063010,-0.169858,-0.210582,60.0,160.0,70.0,1,background
12.052615,-0.056567,-0.210381,60.0,160.0,70.0,1,background
12.040258,0.056509,-0.210166,60.0,160.0,70.0,1,background
12.051127,0.169691,-0.210374,60.0,160.0,70.0,1,background
12.025333,0.282246,-0.209961,60.0,160.0,70.0,1,background
12.037209,0.395604,-0.210224,60.0,160.0,70.0,1,background
12.058717,0.509662,-0.210674,60.0,160.0,70.0,1,background
12.042371,0.622259,-0.210481,60.0,160.0,70.0,1,background
12.075497,0.737680,-0.211172,60.0,160.0,70.0,1,background
12.058157,0.850297,-0.210999,60.0,160.0,70.0,1,background
12.053589,0.963759,-0.211068,60.0,160.0,70.0,1,background
12.084825,1.080507,-0.211783,60.0,160.0,70.0,1,background
12.008438,1.187396,-0.210630,60.0,160.0,70.0,1,background
12.042020,1.304965,-0.211425,60.0,160.0,70.0,1,background
12.008561,1.415503,-0.211061,60.0,160.0,70.0,1,background
12.039445,1.533854,-0.211848,60.0,160.0,70.0,1,background
12.059379,1.651569,-0.212462,60.0,160.0,70.0,1,background
12.101551,1.773221,-0.213489,60.0,160.0,70.0,1,background
12.055694,1.882256,-0.212982,60.0,160.0,70.0,1,background
12.052593,1.997837,-0.213249,60.0,160.0,70.0,1,background
12.020139,2.108570,-0.213016,60.0,160.0,70.0,1,background
12.077719,2.235725,-0.214399,60.0,160.0,70.0,1,background
12.037650,2.345379,-0.214069,60.0,160.0,70.0,1,background
12.049266,2.465257,-0.214678,60.0,160.0,70.0,1,background
12.106554,2.595606,-0.216123,60.0,160.0,70.0,1,background
12.083312,2.709501,-0.216153,60.0,160.0,70.0,1,background
12.049617,2.820992,-0.216014,60.0,160.0,70.0,1,background
12.072060,2.946040,-0.216902,60.0,160.0,70.0,1,background
12.023422,3.054029,-0.216534,60.0,160.0,70.0,1,background
12.034189,3.177304,-0.217256,60.0,160.0,70.0,1,background
12.075772,3.309840,-0.218558,60.0,160.0,70.0,1,background
12.030572,3.419178,-0.218311,60.0,160.0,70.0,1,background
12.030952,3.541669,-0.218911,60.0,160.0,70.0,1,background
12.098320,3.685250,-0.220757,60.0,160.0,70.0,1,background
12.064860,3.799173,-0.220787,60.0,160.0,70.0,1,background
12.080789,3.929204,-0.221744,60.0,160.0,70.0,1,background
12.063184,4.049077,-0.222109,60.0,160.0,70.0,1,background
12.056419,4.173127,-0.222696,60.0,160.0,70.0,1,background
12.046701,4.296806,-0.223251,60.0,160.0,70.0,1,background
12.017603,4.414014,-0.223470,60.0,160.0,70.0,1,background
12.053263,4.555963,-0.224918,60.0,160.0,70.0,1,background
12.047021,4.683305,-0.225612,60.0,160.0,70.0,1,background
12.033635,4.808607,-0.226197,60.0,160.0,70.0,1,background
12.073022,4.956266,-0.227802,60.0,160.0,70.0,1,background
12.025685,5.069251,-0.227797,60.0,160.0,70.0,1,background
11.994588,5.189269,-0.228120,60.0,160.0,70.0,1,background
12.034971,5.341403,-0.229832,60.0,160.0,70.0,1,background
12.034076,5.476786,-0.230786,60.0,160.0,70.0,1,background
12.064213,5.627789,-0.232367,60.0,160.0,70.0,1,background
12.038702,5.754091,-0.232906,60.0,160.0,70.0,1,background
12.040499,5.894420,-0.234001,60.0,160.0,70.0,1,background
12.049576,-5.898863,0.000000,60.0,160.0,70.0,1,background
12.054794,-5.761783,0.000000,60.0,160.0,70.0,1,background
12.060373,-5.625998,0.000000,60.0,160.0,70.0,1,background
12.053578,-5.485661,0.000000,60.0,160.0,70.0,1,background
12.047656,-5.347033,0.000000,60.0,160.0,70.0,1,background
12.064766,-5.219630,0.000000,60.0,160.0,70.0,0,background
12.078659,-5.091582,0.000000,60.0,160.0,70.0,0,background
12.049220,-4.946494,0.000000,60.0,160.0,70.0,0,background
12.057189,-4.818019,0.000000,60.0,160.0,70.0,0,background
12.076351,-4.694707,0.000000,60.0,160.0,70.0,0,background
12.048183,-4.554043,0.000000,60.0,160.0,70.0,0,background
12.027033,-4.417478,0.000000,60.0,160.0,70.0,0,background
12.053197,-4.299123,0.000000,60.0,160.0,70.0,0,background
12.057929,-4.173650,0.000000,60.0,160.0,70.0,0,background
11.996850,-4.026811,0.000000,60.0,160.0,70.0,0,background
12.042830,-3.916859,0.000000,60.0,160.0,70.0,0,background
12.046450,-3.793376,0.000000,60.0,160.0,70.0,0,background
12.049575,-3.670402,0.000000,60.0,160.0,70.0,0,background
12.053401,-3.548277,0.000000,60.0,160.0,70.0,0,background
12.021061,-3.416476,0.000000,60.0,160.0,70.0,0,background
12.000717,-3.289268,0.000000,60.0,160.0,70.0,0,background
12.023056,-3.174365,0.000000,60.0,160.0,70.0,0,background
12.029541,-3.055584,0.000000,60.0,160.0,70.0,0,background
12.059188,-2.942899,0.000000,60.0,160.0,70.0,0,background
12.073790,-2.826651,0.000000,60.0,160.0,70.0,0,background
12.065815,-2.705578,0.000000,60.0,160.0,70.0,0,background
12.031910,-2.579603,0.000000,60.0,160.0,70.0,0,background
12.061351,-2.467729,0.000000,60.0,160.0,70.0,0,background
12.009039,-2.339805,0.000000,60.0,160.0,70.0,0,background
12.047220,-2.230079,0.000000,60.0,160.0,70.0,0,background
12.028070,-2.109961,0.000000,60.0,160.0,70.0,0,background
12.072816,-2.001189,0.000000,60.0,160.0,70.0,0,background
12.035441,-1.879094,0.000000,60.0,160.0,70.0,0,background
12.072108,-1.768906,0.000000,60.0,160.0,70.0,0,background
12.044856,-1.649580,0.000000,60.0,160.0,70.0,0,background
12.056616,-1.536041,0.000000,60.0,160.0,70.0,0,background
12.042048,-1.419450,0.000000,60.0,160.0,70.0,0,background
12.068675,-1.307854,0.000000,60.0,160.0,70.0,0,background
12.055256,-1.192026,0.000000,60.0,160.0,70.0,1,background
12.086228,-1.080633,0.000000,60.0,160.0,70.0,1,background
12.056602,-0.964000,0.000000,60.0,160.0,70.0,1,background
12.049927,-0.849717,0.000000,60.0,160.0,70.0,1,background
12.065853,-0.737091,0.000000,60.0,160.0,70.0,1,background
12.050493,-0.622679,0.000000,60.0,160.0,70.0,1,background
12.030390,-0.508465,0.000000,60.0,160.0,70.0,1,background
12.083426,-0.397123,0.000000,60.0,160.0,70.0,1,background
12.053308,-0.282902,0.000000,60.0,160.0,70.0,1,background
12.031488,-0.169414,0.000000,60.0,160.0,70.0,1,background
12.045715,-0.056535,0.000000,60.0,160.0,70.0,1,background
12.036777,0.056493,0.000000,60.0,160.0,70.0,1,background
12.055005,0.169745,0.000000,60.0,160.0,70.0,1,background
12.060562,0.283072,0.000000,60.0,160.0,70.0,1,background
12.044617,0.395847,0.000000,60.0,160.0,70.0,1,background
12.055932,0.509544,0.000000,60.0,160.0,70.0,1,background
12.065965,0.623478,0.000000,60.0,160.0,70.0,1,background
12.055129,0.736436,0.000000,60.0,160.0,70.0,1,background
12.025026,0.847961,0.000000,60.0,160.0,70.0,1,background
12.052395,0.963664,0.000000,60.0,160.0,70.0,1,background
12.037013,1.076232,0.000000,60.0,160.0,70.0,1,background
12.049280,1.191435,0.000000,60.0,160.0,70.0,1,background
12.016785,1.302231,0.000000,60.0,160.0,70.0,1,background
12.045328,1.419837,0.000000,60.0,160.0,70.0,1,background
12.074256,1.538289,0.000000,60.0,160.0,70.0,1,background
12.026524,1.647069,0.000000,60.0,160.0,70.0,1,background
12.033707,1.763279,0.000000,60.0,160.0,70.0,1,background
12.043526,1.880356,0.000000,60.0,160.0,70.0,1,background
12.072817,2.001189,0.000000,60.0,160.0,70.0,1,background
12.020335,2.108604,0.000000,60.0,160.0,70.0,1,background
12.052950,2.231140,0.000000,60.0,160.0,70.0,1,background
12.037646,2.345378,0.000000,60.0,160.0,70.0,1,background
12.053605,2.466144,0.000000,60.0,160.0,70.0,1,background
12.031457,2.579505,0.000000,60.0,160.0,70.0,1,background
12.011765,2.693458,0.000000,60.0,160.0,70.0,1,background
12.044472,2.819787,0.000000,60.0,160.0,70.0,1,background
12.052750,2.941328,0.000000,60.0,160.0,70.0,1,background
11.977083,3.042259,0.000000,60.0,160.0,70.0,1,background
12.036166,3.177826,0.000000,60.0,160.0,70.0,1,background
12.041935,3.300566,0.000000,60.0,160.0,70.0,1,background
12.014645,3.414652,0.000000,60.0,160.0,70.0,1,background
12.052557,3.548029,0.000000,60.0,160.0,70.0,1,background
12.026761,3.663452,0.000000,60.0,160.0,70.0,1,background
12.068553,3.800336,0.000000,60.0,160.0,70.0,1,background
12.040460,3.916088,0.000000,60.0,160.0,70.0,1,background
12.048843,4.044263,0.000000,60.0,160.0,70.0,1,background
12.071543,4.178362,0.000000,60.0,160.0,70.0,1,background
12.032575,4.291767,0.000000,60.0,160.0,70.0,1,background
12.040158,4.422298,0.000000,60.0,160.0,70.0,1,background
12.039781,4.550867,0.000000,60.0,160.0,70.0,1,background
12.045308,4.682639,0.000000,60.0,160.0,70.0,1,background
12.014957,4.801144,0.000000,60.0,160.0,70.0,1,background
12.046277,4.945286,0.000000,60.0,160.0,70.0,1,background
12.047439,5.078421,0.000000,60.0,160.0,70.0,1,background
12.052895,5.214494,0.000000,60.0,160.0,70.0,1,background
12.042208,5.344615,0.000000,60.0,160.0,70.0,1,background
12.087713,5.501196,0.000000,60.0,160.0,70.0,1,background
12.055591,5.623767,0.000000,60.0,160.0,70.0,1,background
12.056179,5.762445,0.000000,60.0,160.0,70.0,1,background
12.034949,5.891702,0.000000,60.0,160.0,70.0,1,background
12.023616,-5.886155,0.233673,60.0,160.0,70.0,1,background
12.063606,-5.765995,0.233388,60.0,160.0,70.0,1,background
12.060840,-5.626216,0.232302,60.0,160.0,70.0,1,background
12.043501,-5.481075,0.230967,60.0,160.0,70.0,1,background
12.041140,-5.344141,0.229949,60.0,160.0,70.0,1,background
12.040852,-5.209284,0.229000,60.0,160.0,70.0,1,background
12.061732,-5.084446,0.228479,60.0,160.0,70.0,1,background
12.039216,-4.942387,0.227164,60.0,160.0,70.0,1,background
12.066651,-4.821800,0.226818,60.0,160.0,70.0,1,background
12.052312,-4.685362,0.225711,60.0,160.0,70.0,1,background
12.048998,-4.554351,0.224839,60.0,160.0,70.0,1,background
12.050335,-4.426037,0.224079,60.0,160.0,70.0,1,background
12.037883,-4.293661,0.223088,60.0,160.0,70.0,1,background
12.039040,-4.167112,0.222375,60.0,160.0,70.0,1,background
12.064277,-4.049443,0.222129,60.0,160.0,70.0,1,background
12.018370,-3.908903,0.220598,60.0,160.0,70.0,1,background
12.035450,-3.789912,0.220249,60.0,160.0,70.0,1,background
12.019702,-3.661302,0.219322,60.0,160.0,70.0,1,background
12.041934,-3.544902,0.219111,60.0,160.0,70.0,1,background
12.033160,-3.419914,0.218358,60.0,160.0,70.0,1,background
12.056216,-3.304480,0.218204,60.0,160.0,70.0,1,background
12.068067,-3.186249,0.217867,60.0,160.0,70.0,1,background
12.065178,-3.064636,0.217286,60.0,160.0,70.0,1,background
12.044209,-2.939243,0.216402,60.0,160.0,70.0,1,background
12.041924,-2.819191,0.215876,60.0,160.0,70.0,1,background
12.082505,-2.709320,0.216138,60.0,160.0,70.0,1,background
12.025448,-2.578217,0.214675,60.0,160.0,70.0,1,background
12.033243,-2.461979,0.214392,60.0,160.0,70.0,1,background
12.087592,-2.355110,0.214957,60.0,160.0,70.0,1,background
12.050863,-2.230753,0.213922,60.0,160.0,70.0,1,background
12.037819,-2.111671,0.213329,60.0,160.0,70.0,1,background
12.010332,-1.990831,0.212502,60.0,160.0,70.0,1,background
12.037048,-1.879345,0.212653,60.0,160.0,70.0,1,background
12.079081,-1.769928,0.213093,60.0,160.0,70.0,1,background
12.061229,-1.651822,0.212495,60.0,160.0,70.0,1,background
12.069171,-1.537641,0.212371,60.0,160.0,70.0,1,background
12.030298,-1.418065,0.211443,60.0,160.0,70.0,1,background
12.039220,-1.304662,0.211376,60.0,160.0,70.0,1,background
12.066857,-1.193173,0.211655,60.0,160.0,70.0,1,background
12.050766,-1.077462,0.211186,60.0,160.0,70.0,1,background
12.050943,-0.963548,0.211021,60.0,160.0,70.0,1,background
12.048624,-0.849625,0.210832,60.0,160.0,70.0,1,background
12.028068,-0.734783,0.210342,60.0,160.0,70.0,1,background
12.037182,-0.621991,0.210390,60.0,160.0,70.0,1,background
12.029236,-0.508416,0.210159,60.0,160.0,70.0,1,background
12.053145,-0.396128,0.210502,60.0,160.0,70.0,1,background
12.049350,-0.282809,0.210380,60.0,160.0,70.0,1,background
12.013936,-0.169167,0.209725,60.0,160.0,70.0,1,background
12.002900,-0.056334,0.209514,60.0,160.0,70.0,1,background
12.033630,0.056478,0.210050,60.0,160.0,70.0,1,background
12.079214,0.170086,0.210864,60.0,160.0,70.0,1,background
12.022573,0.282181,0.209913,60.0,160.0,70.0,1,background
12.012650,0.394797,0.209795,60.0,160.0,70.0,1,background
12.044502,0.509061,0.210425,60.0,160.0,70.0,1,background
12.050727,0.622691,0.210627,60.0,160.0,70.0,1,background
12.028071,0.734783,0.210342,60.0,160.0,70.0,1,background
12.050360,0.849748,0.210862,60.0,160.0,70.0,1,background
12.035452,0.962309,0.210750,60.0,160.0,70.0,1,background
12.028741,1.075493,0.210800,60.0,160.0,70.0,1,background
12.052578,1.191761,0.211404,60.0,160.0,70.0,1,background
12.029744,1.303635,0.211209,60.0,160.0,70.0,1,background
12.052177,1.420644,0.211828,60.0,160.0,70.0,1,background
12.039637,1.533878,0.211851,60.0,160.0,70.0,1,background
12.033782,1.648063,0.212011,60.0,160.0,70.0,1,background
12.065728,1.767971,0.212857,60.0,160.0,70.0,1,background
12.064958,1.883702,0.213146,60.0,160.0,70.0,1,background
12.041654,1.996023,0.213056,60.0,160.0,70.0,1,background
12.067557,2.116888,0.213856,60.0,160.0,70.0,1,background
12.071801,2.234629,0.214294,60.0,160.0,70.0,1,background
12.058399,2.349422,0.214438,60.0,160.0,70.0,1,background
12.036367,2.462618,0.214448,60.0,160.0,70.0,1,background
12.048548,2.583170,0.215087,60.0,160.0,70.0,1,background
12.074682,2.707566,0.215998,60.0,160.0,70.0,1,background
12.067797,2.825248,0.216340,60.0,160.0,70.0,1,background
12.035892,2.937214,0.216253,60.0,160.0,70.0,1,background
12.064735,3.064523,0.217278,60.0,160.0,70.0,1,background
12.003789,3.169278,0.216707,60.0,160.0,70.0,1,background
12.017421,3.293847,0.217501,60.0,160.0,70.0,1,background
12.059703,3.427458,0.218839,60.0,160.0,70.0,1,background
12.050753,3.547498,0.219272,60.0,160.0,70.0,1,background
12.033513,3.665509,0.219574,60.0,160.0,70.0,1,background
12.061790,3.798206,0.220731,60.0,160.0,70.0,1,background
12.075778,3.927575,0.221652,60.0,160.0,70.0,1,background
12.052027,4.045332,0.221903,60.0,160.0,70.0,1,background
12.044138,4.168876,0.222469,60.0,160.0,70.0,1,background
12.027913,4.290104,0.222903,60.0,160.0,70.0,1,background
12.055904,4.428082,0.224182,60.0,160.0,70.0,1,background
12.050114,4.554772,0.224860,60.0,160.0,70.0,1,background
12.059754,4.688255,0.225851,60.0,160.0,70.0,1,background
12.044625,4.812999,0.226404,60.0,160.0,70.0,1,background
12.036919,4.941444,0.227121,60.0,160.0,70.0,1,background
12.051611,5.080180,0.228288,60.0,160.0,70.0,1,background
12.038868,5.208425,0.228962,60.0,160.0,70.0,1,background
12.044957,5.345835,0.230022,60.0,160.0,70.0,1,background
12.023372,5.471914,0.230581,60.0,160.0,70.0,1,background
12.055720,5.623827,0.232203,60.0,160.0,70.0,1,background
12.039927,5.754677,0.232929,60.0,160.0,70.0,1,background
12.025553,5.887103,0.233710,60.0,160.0,70.0,1,background
12.062460,-5.905171,0.468998,60.0,160.0,70.0,1,background
12.025711,-5.747882,0.465451,60.0,160.0,70.0,1,background
12.061323,-5.626441,0.464764,60.0,160.0,70.0,1,background
12.030252,-5.475045,0.461566,60.0,160.0,70.0,1,background
12.050114,-5.348124,0.460382,60.0,160.0,70.0,1,background
12.044958,-5.211060,0.458296,60.0,160.0,70.0,1,background
12.055879,-5.081979,0.456876,60.0,160.0,70.0,1,background
12.074407,-4.956834,0.455795,60.0,160.0,70.0,1,background
12.079058,-4.826758,0.454240,60.0,160.0,70.0,1,background
12.045152,-4.682578,0.451292,60.0,160.0,70.0,1,background
12.039041,-4.550587,0.449443,60.0,160.0,70.0,1,background
12.049224,-4.425628,0.448253,60.0,160.0,70.0,1,background
12.080106,-4.308721,0.447877,60.0,160.0,70.0,1,background
12.051670,-4.171483,0.445351,60.0,160.0,70.0,1,background
12.063094,-4.049046,0.444349,60.0,160.0,70.0,1,background
12.085438,-3.930717,0.443794,60.0,160.0,70.0,1,background
